INT	INT	INT	STRING	INT	STRING	STRING	STRING	STRING
24	15	25	Nhß thª nào Bái ngß¶i ch½i vi sß	27	#YnHß thª nào Bái ngß¶i ch½i vi sß? #rlàm nhß Ð°! Hæu ngß¶i ch½i sß phó Ðích chï ðÕo trò ch½i Tß¾ng Canh thoäi mái, giªt quái kinh nghi®m Hæu Gia Th×a! Làm nhß Sß! Ð° ð® Môn chï c¥n nh§n ðßþc kinh nghi®m còn có chia làm, cho dù không · Tuyªn cûng có kinh nghi®m Nã, giªt quái Th¶i kinh nghi®m Hæu Gia Th×a! #r #r#cfabf8fthu ð° ð® tß cách: #r#Wchï có#gfff0f0Sß ÐÑc c¤p b§c l¾n h½n tß½ng ðß½ng 1#g000000#WÐích nhân tài Hæu tß cách thu ð° ð®. #r#Wbái sß Ðích th¶i ði¬m phäi Hoà ð° ð® Vi#gfff0f0các\u0020hÕ t¯t quan h®#g000000#W, h´n næa c¥n hai ngß¶i#gfff0f0t± ðµi#g000000#Wmµt mình Ðáo#GÐÕi Lý(141, 133)#Wtìm ðßþc#RNhiªp Chính#W. #r #r#cfabf8fbái sß tß cách: #r#Wngß¶i ch½i chï có th¬ Träo#gfff0f0c¤p b§c l¾n h½n tß½ng ðß½ng chính mình C¤p 10 ðã ngoài Tính Hæu tß cách thu ð° ð®#g000000#WÐích ngß¶i ch½i bái sß. #r#Wbái sß Ðích th¶i ði¬m phäi Hoà ð° ð® Vi#gfff0f0các\u0020hÕ t¯t quan h®#g000000#W, h½n næa c¥n hai ngß¶i#gfff0f0t± ðµi#g000000#Wmµt mình Ðáo#GÐÕi Lý(141, 133)#Wtìm ðßþc#RNhiªp Chính#W. #rngß¶i ch½i bái sß lúc sau s¨ nh§n ðßþc mµt cái Tân Ðích danh hi®u: 'Að® tØ'Avi sß Phó Ðích tên. #r #r#cfabf8ft± ðµi thß·ng cho: #r#WÐang ngß¶i ch½i bái sß lúc sau, ngß¶i ch½i · trong chiªn ð¤u nh§n ðßþc Ðích kinh nghi®m s¨ Hæu nh¤t ð¸nh Gia Thành. #r#Wnªu th¥y trò cùng nhau t± ðµi luy®n c¤p trong l¶i nói, ð° ð® · trong chiªn ð¤u nh§n ðßþc Ðích kinh nghi®m s¨ Tï mµt mình Tá Quái luy®n c¤p nh§n ðßþc Ðích kinh nghi®m nhi«u h½n. #r#WÐang sß phó Hoà ð° ð® cùng nhau luy®n c¤p Ðích th¶i ði¬m, nªu phù hþp thi®n ác Tr¸ nh§n ðßþc quy t¡c, nhß v§y nh§n ðßþc Ðích thi®n ác Tr¸ s¨ Tï mµt mình luy®n c¤p Th¶i có ði«u gia tång. #r #r#cfabf8fthêm vào thß·ng cho: #r#WÐang mµt thª h® ð® tØ gia nh§p#gfff0f0môn phái#g000000#WÐích th¶i ði¬m, sß phó s¨ duy nh¤t Ðích nh§n ðßþc#gfff0f020000kinh nghi®m#g000000#W. #WÐang mµt thª h® ð® tØ gia nh§p#gfff0f0bang phái#g000000#WÐích th¶i ði¬m, sß phó s¨ duy nh¤t Ðích nh§n ðßþc#gfff0f040000kinh nghi®m#g000000#W. #r #r#cfabf8fthi®n ác Tr¸ thß·ng cho: #r#WÐang ngß¶i ch½i#gfff0f0c¤p b§c l¾n h½n tß½ng ðß½ng C¤p 20#g000000#WÐích th¶i ði¬m, Ðái#gfff0f0c¤p b§c Sai vßþt qua C¤p 8#g000000#WÐích ngß¶i ch½i có th¬ nh§n ðßþc thi®n ác Tr¸. #r #r#cfabf8fc¤p b§c thß·ng cho: #rÐang ngß¶i ch½i ðÕt t¾i dß¾i c¤p b§c Ðích th¶i ði¬m, sß phó s¨ nh§n ðßþc thêm vào Ðích thß·ng cho, nhßng là c¥n chú ý chính là, ð° ð® · vào C¤p 1 bang phái Hoà V¸ gia nh§p bang phái ho£c là b¸ vây 0C¤p bang phái Th¶i c¯ng hiªn Ðích khác nhau. #r #r#Wð° ð® C¤p B§c ðÕt t¾i C¤p 30: #r#WDî gia nh§p C¤p 1 bang phái: #gfff0f0500000kinh nghi®m#g000000#W. #r#WVô bang phái ho£c là 0C¤p bang phái: #gfff0f0250000kinh nghi®m#g000000#W. #r #r#Wð° ð® C¤p B§c ðÕt t¾i C¤p 45: #r#WDî gia nh§p C¤p 1 bang phái: #gfff0f01000000kinh nghi®m#g000000#W. #r#WVô bang phái ho£c là 0C¤p bang phái: #gfff0f0500000kinh nghi®m#g000000#W. #r #r#Wð° ð® C¤p B§c ðÕt t¾i C¤p 65: #r#WDî gia nh§p C¤p 1 bang phái: #gfff0f01500000kinh nghi®m#g000000#W. #r#WVô bang phái ho£c là 0C¤p bang phái: #gfff0f0750000kinh nghi®m#g000000#W. #r #r#Wð° ð® C¤p B§c ðÕt t¾i C¤p 75: #r#WDî gia nh§p C¤p 1 bang phái: #gfff0f02000000kinh nghi®m#g000000#W. #r#WVô bang phái ho£c là 0C¤p bang phái: #gfff0f01000000kinh nghi®m#g000000#W. #r #r#Wð° ð® C¤p B§c ðÕt t¾i C¤p 85: #r#WDî gia nh§p C¤p 1 bang phái: #gfff0f02500000kinh nghi®m#g000000#W. #r#WVô bang phái ho£c là 0C¤p bang phái: #gfff0f01250000kinh nghi®m#g000000#W.			
25	20	30	Nhß thª nào SÑ Døng Ð¸nh V¸ Phù	0	#YnHß thª nào SÑ Døng Ð¸nh V¸ Phù? #rthông qua ð¸nh v¸ Phù kÛ nång có th¬ chª tác ð¸nh v¸ Phù, ð¸nh v¸ Phù Ð¯i m÷i ngß¶i mà nói phi thß¶ng phß½ng ti®n Ðích phß½ng ti®n giao thông! #r #r#cfabf8fð¸nh v¸ Phù kÛ nång: #r#WLai#GÐÕi Lý(55, 211)#RTrß½ng Linh Quân#Wn½i ðó, có th¬ H÷c T§p#gfff0f0ð¸nh v¸ Phù kÛ nång#g000000#W! #r #r#cfabf8fH÷c T§p ð¸nh v¸ Phù kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f030C¤p#g000000#Wcó th¬. #r #rH÷c T§p ð¸nh v¸ Phù kÛ nång lúc sau, là có th¬ chª tác#gfff0f0S½ C¤p ð¸nh v¸ Phù#g000000#WLi­u, ðß½ng nhiên Nhçm Ðích kÛ nång#gfff0f0c¤p b§c càng cao#g000000#W, t¿½ng Ñng chª tÕo ra t¾i#gfff0f0ð¸nh v¸ Phù Ðích c¤p b§c Dã càng cao#g000000#W. #rð¸nh v¸ Phù Ðích tác døng Th¸, TÕi#gfff0f0LÕc Dß½ng, Tô Châu, ÐÕi Lý#g000000#WÐÆng ý mµt v¸ trí d¤u hi®u lúc sau, dùng lÕi Døng ð¸nh v¸ Phù có th¬ nhanh chóng Ðích tr· lÕi Nhçm S· d¤u hi®u Ðích ð¸a phß½ng. #rm£t khác, nªu chính mình s¨ không chª tác#gfff0f0ð¸nh v¸ Phù#g000000#W, nhß v§y Dã có th¬ TÕi ngß¶i ch½i khác XØ mua hàng H§u trñc tiªp sØ døng.			
26	15	25	Nhß thª nào tìm ðßþc ð°ng tiªn Nh§p Bäo Tàng Ðµng	0	#YnHß thª nào tìm ðßþc ð°ng tiªn Nh§p Bäo Tàng Ðµng? Tiªn vào Bäo Tàng Ðµng Trung có ch² t¯t gì Ni? #r #r#cfabf8fnhß thª nào tìm ðßþc Bäo Tàng Ðµng? #r#WÐang Nhçm t¾i#gfff0f0Ðµi Hoàng#g000000#Wlúc sau, Án#gfff0f0TabKi®n#g000000#WTá Khai trß¶ng cänh bän ð°, trên m£t ð¤t Ð° Ðích phía trên s¨ tìm ðßþc#gfff0f0bäo tàng#g000000#WÐích chæ, tìm ðßþc d¤u hi®u Trß¾c#gfff0f0bäo tàng#g000000#WÐích v¸ trí, Nhçm tìm Ðáo#gfff0f0Bäo Tàng Ðµng#g000000#WÐích ch², n½i Li­u! #r #r#cfabf8fnhß thª nào tiªn vào Bäo Tàng Ðµng? #rÐang Nhçm t¾i#gfff0f0Bäo Tàng Ðµng Kh¦u#g000000#WH§u Ði¬m Kích#gfff0f0truy«n t¯ng Ði¬m#g000000#Wcó th¬ tiªn vào#gfff0f0Tàng Bäo Ðµng#g000000#W. #r #r#cfabf8ftiªn vào Bäo Tàng Ðµng Trung có ch² t¯t gì? #r#gfff0f0Bäo Tàng Ðµng#g000000#WTrung Ðích quái v§t Tï dã ngoÕi Ðích quái v§t#gfff0f0phong phú#g000000#WÐích Ða; Sa mÕc Bäo Tàng Ðµng Trung#gfff0f0t±ng cµng Hæu T¥ng 5#g000000#W, tHeo T¢ng S± Ðích#gfff0f0bay lên#g000000#Wgiªt quái Ðích khó khån Dã Tß¾ng#gfff0f0càng ngày càng cao#g000000#W, b¤t quá thß·ng cho Hµi#gfff0f0càng ngày càng phong phú#g000000#WNga!			
27	20	25	Nhß thª nào H÷c T§p hái thu¯c	18	#Yn?u Nhî H÷c T§p Li­u Chª Dßþc kÛ nång, không b¢ng Dã H÷c T§p hái thu¯c kÛ nång ðªn chính mình tñ mãn! #r #r#cfabf8fH÷c T§p hái thu¯c: #r #WTÕi#GÐÕi Lý(99, 133)#RLßu Ký Nô#W, #GTô Châu(106, 109)#RVß½ng Th¦m Chi#WHoà#GLÕc Dß½ng(120, 169) #RNghiêm Bách Thäo#WXØ, Ðô có th¬ H÷c T§p#gfff0f0hái thu¯c kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p hái thu¯c kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f020C¤p#g000000#Wcó th¬. #r #rH÷c T§p hái thu¯c lúc sau là có th¬ KhÑ dã ngoÕi thu th§p dßþc li®u Li­u, nhßng là nh¾ rõ Yêu mua#gfff0f0Thái Dßþc Liêm#g000000#WTính trang b¸ Thßþng. Hái thu¯c có th¬ nh§n ðßþc các loÕi#gfff0f0dßþc li®u#g000000#Wcùng v¾i#gfff0f0xen dßþc li®u#g000000#W, này ðó có th¬ làm Chª Dßþc ho£c là Các môn phái ð£c thù cuµc s¯ng kÛ nång Ðích nguyên li®u. Ðß½ng nhiên m² ta th¶i ði¬m có chút nhi®m vø cûng s¨ ngçu nhiên c¥n mµt ít dßþc li®u.			
28	30	35	Nhß thª nào H÷c T§p Chª Dßþc	19	#Yn?u Tß·ng chª tÕo ra các loÕi dßþc v§t, không b¢ng H÷c T§p Chª Dßþc kÛ nång! #r #r#cfabf8fH÷c T§p Chª Dßþc: #r#WTÕi#GÐÕi Lý(99, 128)#RPhó Ðang Quy#WHoà#GLÕc Dß½ng(135, 164)#WÐích#RTrß½ng Minh Cänh#WXØ, Ðô có th¬ H÷c T§p#gfff0f0Chª Dßþc kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p Chª Dßþc kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f040C¤p#g000000#Wcó th¬. #r #rH÷c T§p Chª Dßþc lúc sau, có th¬ lþi døng các loÕi dßþc li®u chª tÕo ra Lai nháy m¡t b± huyªt, B± tÑc gi§n thu¯c. Nªu Nhçm kÏ ngµ trùng hþp, tìm ðßþc mµt ít ð£c thù Ðích ph¯i phß½ng, nhß v§y còn có th¬ chª tÕo ra Lai gia tång nhân v§t phß½ng di®n nào ðó ð£c thù nång lñc Ðích dßþc v§t.			
29	30	35	Nhß thª nào H÷c T§p dßþc lý	20	#Yn?u Tß·ng Chª Dßþc nâng cao mµt bß¾c, nhß v§y không b¢ng H÷c T§p dßþc lý kÛ nång, ð« cao Nhî Ð¯i dßþc v§t Ðích nh§n thÑc! #r #r#cfabf8fH÷c T§p dßþc lý: #r#WTÕi#GLÕc Dß½ng(136, 169)#RBÕch Dînh Minh#WXØ, Ðô có th¬ H÷c T§p#gfff0f0dßþc lý kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p dßþc lý kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f030C¤p#g000000#Wcó th¬. #r #rH÷c T§p dßþc lý có th¬ r½i ch§m lÕi Chª Dßþc yêu c¥u Ðích sÑc s¯ng, dßþc lý Ðích c¤p b§c càng cao, m²i l¥n Chª Dßþc S· tiêu phí Ðích sÑc s¯ng càng ít. Nªu Nhçm Tß·ng tr· thành trò ch½i Trung Ðích#gfff0f0thÑ nh¤t Dßþc Sß#g000000#W, nHß v§y nh¤t ð¸nh phäi H÷c T§p dßþc lý.			
30	10	15	Nhß thª nào H÷c T§p câu cá	15	#YnHß thª nào H÷c T§p câu cá? #r #r#cfabf8fcâu cá Th¸ mµt loÕi hßu nhàn th§t là t¯t thü ðoÕn! #r#WTÕi#GÐÕi Lý(107, 169)#RMøc TØ Lång#W, #GLÕc Dß½ng(207, 184)#RKhß½ng Ngß#W, #G(127, 154)#RKhß½ng Lí#WHoà#GTô Châu(238, 77)#RTß·ng Bình XØ, #g000000#WÐô có th¬ H÷c T§p#gfff0f0câu cá kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p câu cá kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f010C¤p#g000000#Wcó th¬. #r #rH÷c T§p Li­u câu cá lúc sau, có th¬ Ðáo dã ngoÕi Ðích mµt ít con sông Hæu Ngß Ðích ð¸a phß½ng câu cá, b¤t quá câu cá phía trß¾c nh¾ rõ mua#gfff0f0c¥n câu#g000000#WTính trang b¸ Thßþng. Câu cá Tính#gfff0f0B¤t hao phí tinh lñc Hoà sÑc s¯ng#g000000#W. Ngoài ra Ðiªu Ðáo Ðích Ngß Hoà m£t khác v§t ph¦m có th¬ dùng ð¬#gfff0f0n¤u nß¾ng#g000000#W, ðß½ng nhiên là có Th¶i m² ta nhi®m vø cûng s¨ c¥n.			
31	20	25	Nhß thª nào H÷c T§p gieo tr°ng	16	#YnHß thª nào H÷c T§p gieo tr°ng? #r #r#cfabf8fgieo tr°ng có th¬ cho chúng ta nh§n ðßþc phong phú Ðích cây lß½ng thñc Hoà hàng d®t! #r#WTÕi#GÐÕi Lý(43, 130)#RÂu Dß½ng ÐÕi Thúc#W, #G(277, 167)#RCông Tôn ÐÕi Thúc#W, #GTô Châu(64, 200)#R#WHoà#GLÕc Dß½ng(219, 262)#RLßu Di®c Nông#WXØ H÷c T§p#gfff0f0gieo tr°ng kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p gieo tr°ng kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f020C¤p#g000000#Wcó th¬. #r #r#cfabf8flßÞng chüng thu hoÕch: #r #Wthñc v§t LoÕi: Chü yªu dùng ð¬ n¤u nß¾ng. #rhàng d®t LoÕi: Dùng ð¬ làm may Ðích nguyên v§t li®u, mµt cái thành công Ðích may c¥n ðÕi lßþng Ðích hàng d®t. #r #r#cfabf8fba tòa thành trì sän xu¤t Ðích thu hoÕch Hæu: #r ÐÕi Lý sän xu¤t Ðích thu hoÕch Hæu: Ti¬u MÕch, ÐÕi M­, H°ng Thñ, Chi Ma, Hoàng Ð§u, Vu Ð¥u, Træ Ma, Mµc Miên, C¦n Ma, Løc Ð¸a Miên. #rLÕc Dß½ng sän xu¤t Ðích thu hoÕch Hæu: Ti¬u MÕch, Ng÷c M­, Hoa Sinh, Cao Lß½ng, Tàm Ð§u, Mã Linh Thñ, Træ Ma, Thäo Miên, Hoàng Ma, Nhung Miên, La B¯ Ma. #rTô Châu sän xu¤t Ðích thu hoÕch Hæu: Ti¬u MÕch, ÐÕi M­, H°ng Thñ, Løc Ð§u, Hoàng Ð§u, Tàm Ð§u, Træ Ma, Á Ma, Vân Miên, Thanh Ma, Thái Miên. #r #rgieo tr°ng Ðích th¶i ði¬m c¥n#gfff0f0ð¤t vß¶n#g000000#W, TÕi t×ng thành th¸ Ðích quanh thân ð«u có. Gieo tr°ng Ðích th¶i ði¬m còn có th¬ lña ch÷n#gfff0f0Vãn Sän#g000000#WHoà#gfff0f0sinh non#g000000#W, Vãn Sän Ðích thành thøc th¶i gian ß¾c ch×ng Vi 70Phút, sinh non Ðích thành thøc th¶i gian ß¾c ch×ng Vi 5Phút tä hæu.			
32	30	35	Nhß thª nào H÷c T§p dßÞng sinh	17	#YnHß thª nào H÷c T§p dßÞng sinh? #r #r#cfabf8fDßÞng dßÞng sinh ð¯i v¾i thích n¤u nß¾ng Ðích ngß¶i ðªn Thuyªt phi thß¶ng thñc døng! #r#WÐáo#GLÕc Dß½ng(132, 156)#WTräo#RTß¶ng Vi#Wcó th¬ H÷c T§p#gfff0f0dßÞng sinh kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p dßÞng sinh kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f030C¤p#g000000#Wcó th¬. #r #rH÷c T§p dßÞng sinh H÷c có th¬ r½i ch§m lÕi n¤u nß¾ng yêu c¥u Ðích sÑc s¯ng, dßÞng sinh H÷c Ðích c¤p b§c càng cao, m²i l¥n n¤u nß¾ng Th¶i S· yêu c¥u Ðích sÑc s¯ng càng ít. Nªu Nhçm mu¯n làm trò ch½i giæa Ðích Danh Trù, nhß v§y nh¤t ð¸nh phäi H÷c T§p dßÞng sinh.			
33	10	20	Nhß thª nào m¾i có th¬ b¡t ðßþc chính mình Ðích Trân Thú	0	#YnHß thª nào m¾i có th¬ nh§n ðßþc chính mình Ðích Trân Thú? #r #r#cfabf8fTrân Thú nh§n ðßþc phß½ng thÑc: #r#Wnhi®m vø cho: #r#WTÕi Nhçm tiªn hành#gfff0f0tân thü nhi®m vø#g000000#WÐích trong quá trình, có th¬ Thung#GÐÕi Lý Trùng Ði¬u Phß¶ng Phß¶ng Chü(265, 128) #RVân Phiêu Phiêu#Wn½i ðó nh§n ðßþc Nhçm Ðích#gfff0f0thÑ nh¤t Chích Trân Thú#g000000#W, NHçm có th¬ mang theo Tha Dß Nhçm k« vai chiªn ð¤u! #r #r#Wmôn phái cho: #r#WÐang Nhçm ðÕt t¾i#gfff0f010C¤p#g000000#Wgia nh§p mµt cái#gfff0f0môn phái#g000000#WH§u, Ðáo Các#gfff0f0môn phái bái sß Nhân#g000000#WXØ có th¬ TuÏ C½ lînh mµt loÕi Trân Thú. #r #r#WKhÑ Huy«n Võ Ðäo b¡t giæ: #r#WÐáo#GLÕc Dß½ng#WDß#GTrân Thú Ðiªm g¥n ðây(182, 155) #RVân Hàm Nhi#W(TÕi LÕc Dß½ng có th¬ Án TabKi®n Tá Khai thành th¸ bän ð° có th¬ th¤y'Trân Thú'chæ) ð¯i thoÕi, Khä#gfff0f0mi­n phí#g000000#Wtruy«n t¯ng Ðáo#gfff0f0Huy«n Võ Ðäo#g000000#W. TÕi#gfff0f0Huy«n Võ Ðäo#g000000#WThßþng giªt chªt quái v§t, s¨ có#gfff0f0nh¤t ð¸nh xác su¤t#g000000#Wxu¤t hi®n Dß B¸ Nhçm giªt chªt Ðích quái v§t cùng hình tßþng#gfff0f0màu lam tên Ðích Trân Thú#g000000#W, lúc này Nhçm có th¬ sØ døng#gfff0f0B± Thú kÛ nång#g000000#WÐ¯i Ki tiªn hành b¡t giæ. #r #r#gfff0f0chú ý: Ngß¶i ch½i C¤p 10 Th¶i, Khä nh§n ðßþc mang theo 2Chích Trân Thú Ðích ô vuông, ngß¶i ch½i c¤p b§c càng cao, Khä mang theo Trân Thú Ðích s¯ lßþng càng nhi«u, M²i C¤p 20 Khä Ða nh§n ðßþc 1Cá, t×ng ngß¶i ch½i nhi«u nh¤t Khä mang theo 6Chích Trân Thú, nªu ngß¶i ch½i nh§n ðßþc Thú Lan, còn có th¬ mang theo nhi«u h½n Trân Thú. H½n næa, ngß¶i ch½i c¤p b§c phäi cao h½n Trân Thú mang theo nhu c¥u c¤p b§c m¾i có th¬ b¡t giæ. #g000000#W			
34	15	20	Nhß thª nào Bài Than bán ra chính mình v§t ph¦m	0	#YnHß thª nào Bài Than bán ra chính mình v§t ph¦m? #r #r#WTÕi ba thành th¸ giæa#gfff0f0có th¬ Bài Than#g000000#WÐích ð¸a phß½ng, Án#gfff0f0'Alt+A'#g000000#WTá Khai chính mình Ðích v§t ph¦m Lan lúc sau, Ði¬m Kích phía dß¾i Ðích#gfff0f0'Bài Than'#g000000#Wcái nút có th¬. #r #r#gfff0f0chú ý: Bài Than tình hình ð£c bi®t lúc ¤y thu nh¤t ð¸nh Ðích qu¥y hàng Phí, giao d¸ch thành công H§u còn có th¬ thu nh¤t ð¸nh Ðích giao d¸ch Thuª#g000000#W!			
35	15	20	Nhß thª nào tu¥n tra Trân Thú Ðích l¾n d¥n Su¤t	0	#YnHß thª nào tu¥n tra Trân Thú Ðích l¾n d¥n Su¤t? #r #r#WÐáo#GTô Châu#g000000#WÐích#G(87, 142)#RVân Phi Phi #WXØ(TÕi Tô Châu có th¬ Án TabKi®n Tá Khai thành th¸ bän ð° tìm'Trân Thú'chæ), có th¬ tiêu phí#gfff0f0nh¤t ð¸nh Ðích ti«n tài#g000000#Wtu¥n tra#gfff0f010C¤p ho£c là C¤p 10 ðã ngoài Trân Thú(Hàm trß·ng thành, cøc cßng, biªn d¸)#g000000#WÐích l¾n d¥n Su¤t c¤p b§c. #r #r#cfabf8ftu¥n tra bß¾c(ði): #rthÑ nh¤t, ngß¶i ch½i Ði¬m Kích#GTô Châu#g000000#WÐích#G(87, 142)#RVân Phi Phi #W, T?i b¡n ra Ðích ð¯i thoÕi Khuông trúng tuy¬n TrÕch#gfff0f0 'tu¥n tra Trân Thú l¾n d¥n Su¤t'#g000000#W; #rð® nh¸, b¡n ra#gfff0f0Trân Thú lña ch÷n Li®t Bi¬u#g000000#Wm£t biên, tu¥n tra cØa s± Trung Hµi nêu lên#gfff0f0'chï có th¬ tu¥n tra C¤p 10 ðã ngoài Trân Thú Ðích l¾n d¥n Su¤t', h½n næa tu¥n tra mµt l¥n l¾n d¥n Su¤t c¥n thu 1Ngân Ðích phí døng. '#g000000#W; #rð® tam, ngß¶i ch½i lña ch÷n#gfff0f0c¥n tu¥n tra l¾n d¥n Su¤t Ðích Trân Thú#g000000#W, Ði¬m Kích#gfff0f0'xác ð¸nh'#g000000#W; #rð® tÑ, nªu t¤t cä ði«u ki®n Ðô hþp yêu c¥u, Nhçm Tß¾ng nh§n ðßþc cu¯i cùng ðáp án. Nhçm Trân Thú Ðích l¾n d¥n Su¤t c¤p b§c cñc kÏ tß½ng Ñng ðánh giá nhß sau: #rthÑ nh¤t C¤p: Bình thß¶ng; #rð® nh¸ C¤p: Vî ðÕi; #rð® tam C¤p: Ki®t xu¤t; #rð® tÑ C¤p: Trác tuy®t; #rthÑ nåm C¤p: Hoàn mÛ!			
36	10	15	Nhß thª nào h°i phøc Trân Thú sinh m®nh	0	#YnHß thª nào h°i phøc Trân Thú sinh m®nh? #r #r#WÐáo tam ðÕi thành th¸ Ðích#gfff0f0Giang H° Du Y#g000000#WXØ Dß Chi ð¯i thoÕi Tính, Ði¬m Kích cái nút#gfff0f0 'giúp ta Ðích süng v§t tr¸ li®u khí huyªt Hoà Khoái LÕc Ðµ' #g000000#W, n?u Nhçm Ðích#gfff0f0c¤p b§c nhö C¤p 10#g000000#WT¡c mang theo süng v§t Ðích#gfff0f0khí huyªt Hoà Khoái LÕc Ðµ Gia Mãn#g000000#WThß Tr¸ Li®u#gfff0f0mi­n phí#g000000#W, nªu Nhçm Ðích#gfff0f0c¤p b§c l¾n h½n tß½ng ðß½ng C¤p 10#g000000#WT¡c bi¬u hi®n#gfff0f0c¥n Ðích ti«n tài#g000000#W, Ði¬m Kích xác ð¸nh H§u, tr¸ li®u#gfff0f0khí huyªt Hoà Khoái LÕc Ðµ#g000000#W, Tính#gfff0f0kh¤u tr× tß½ng Ñng Ðích ti«n tài#g000000#W. #r #r#cfabf8fba tòa thành th¸ Ðích Giang H° Du Y phân bi®t Vi: #rÐÕi Lý: BÕch Tri¬n Nguyên(Ðông Môn), Ðào Tiên Thu(Tây Môn); #rLÕc Dß½ng: Kha Bách Nhân(Tây Môn), Ð§u Ngô Ð°ng(Ðông Môn); #rTô Châu: Bình Sa Yên(Tây Môn), Chu Phòng Phong(B¡c Môn).			
37	25	30	Nhß thª nào sØ døng Môn Phái Tri®u T§p Linh	0	#YnHß thª nào sØ døng Môn Phái Tri®u T§p Linh? #r #r#cfabf8fMôn Phái Tri®u T§p Linh sØ døng phß½ng pháp: #r#gfff0f0Hæu Ki®n#g000000#WÐi¬m Kích, sØ døng#gfff0f0Môn Phái Tri®u T§p Linh#g000000#W, cÓ th¬ nhanh chóng tr· lÕi chính mình Ðích#gfff0f0môn phái#g000000#W. Nªu Nhçm Hoàn#gfff0f0không có gia nh§p môn phái#g000000#W, T¡c Cai v§t ph¦m#gfff0f0không th¬ sØ døng#g000000#W. #r #r#cfabf8fMôn Phái Tri®u T§p Linh nh§n ðßþc con ðß¶ng: #r#Wnªu Nhçm Th¸#gfff0f0Tinh Tú Phái#g000000#Wngß¶i ch½i, T¡c có th¬ sØ døng kÛ nång#gfff0f0trñc tiªp chª tÕo (H÷c T§p chª tÕo Môn Phái Tri®u T§p Linh kÛ nång Ðích ði«u ki®n tiên quyªt Th¸, g¥n nhau trong gang t¤c mà bi¬n tr¶i cách m£t kÛ nång ðÕt t¾i C¤p 2) #g000000#W. #r#Wð® nh¸, ngß¶i ch½i#gfff0f0Tá Quái r½i xu¯ng#g000000#W.			
38	20	25	Nhß thª nào H÷c T§p Thái Khoáng	21	#YnHß thª nào H÷c T§p Thái Khoáng? Thái Khoáng có th¬ nh§n ðßþc ðúc, công ngh® Ðích nguyên v§t li®u! #r #r#cfabf8fH÷c T§p Thái Khoáng: #r#WTÕi#GÐÕi Lý(214, 117)#RÐ°ng Hoá Thiªt#W, #GTô Châu(259, 132)#RTrß½ng Ti¬u Hà#WHoà#GLÕc Dß½ng(212, 151) #RTiªt Ð°ng ChuÏ#WXØ, Ðô có th¬ H÷c T§p#gfff0f0Thái Khoáng kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p Thái Khoáng kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f020C¤p#g000000#Wcó th¬. #r #r#WH÷c T§p Thái Khoáng H§u là có th¬ KhÑ dã ngoÕi Thái Khoáng Li­u, nhßng là nh¾ rõ Yêu mua#gfff0f0Khoáng S×#g000000#WTính trang b¸ Thßþng. #WOa Khoáng có th¬ nh§n ðßþc các loÕi#gfff0f0Khoáng ThÕch#g000000#Wcùng v¾i#gfff0f0xen Khoáng#g000000#W. Này ðó có th¬ làm#gfff0f0ðúc#g000000#W, #gfff0f0công ngh®#g000000#WÐích nguyên v§t li®u. Mµt cái ðü tß cách Ðích ðúc, công ngh® ðÕi sß c¥n ðÕi lßþng Ðích khoáng v§t. Ðß½ng nhiên m² ta th¶i ði¬m có chút nhi®m vø cûng s¨ ngçu nhiên c¥n mµt ít Khoáng ThÕch.			
